DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
5/21/2020 23:15,4136001,9kRcWv60rDACzjR,0,0,8813,2247769914
5/21/2020 23:30,4136001,9kRcWv60rDACzjR,0,0,8813,2247769914
5/21/2020 23:45,4136001,9kRcWv60rDACzjR,0,0,8813,2247769914
5/22/2020 0:00,4136001,9kRcWv60rDACzjR,0,0,3525.2,2247769914
5/22/2020 0:15,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 0:30,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 0:45,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 1:00,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 1:15,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 1:30,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 1:45,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 2:00,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 2:15,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 2:30,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 2:45,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 3:00,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 3:15,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 3:30,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 3:45,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 4:00,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 4:15,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 4:30,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 4:45,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 5:00,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 5:15,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 5:30,4136001,9kRcWv60rDACzjR,0,0,0,2247769914
5/22/2020 5:45,4136001,9kRcWv60rDACzjR,0.513333333,0.5,0,2247769914
5/22/2020 6:00,4136001,9kRcWv60rDACzjR,21.13333333,20.40666667,2.2,2247769916
5/22/2020 6:15,4136001,9kRcWv60rDACzjR,51.52142857,49.85,10.64285714,2247769925
5/22/2020 6:30,4136001,9kRcWv60rDACzjR,104.74,101.8,28.26666667,2247769942
5/22/2020 6:45,4136001,9kRcWv60rDACzjR,168.1266667,164.5266667,61.73333333,2247769976
5/22/2020 7:00,4136001,9kRcWv60rDACzjR,198.1866667,194.2666667,109.0666667,2247770023
5/22/2020 7:15,4136001,9kRcWv60rDACzjR,285.8133333,280.56,164.8,2247770079
5/22/2020 7:30,4136001,9kRcWv60rDACzjR,347.1285714,341.05,247.0714286,2247770161
5/22/2020 7:45,4136001,9kRcWv60rDACzjR,446.3533333,437.7666667,350.6666667,2247770265
5/22/2020 8:00,4136001,9kRcWv60rDACzjR,541.8933333,531.1333333,475.1333333,2247770389
5/22/2020 8:15,4136001,9kRcWv60rDACzjR,619.9066667,607.36,617.7333333,2247770532
5/22/2020 8:30,4136001,9kRcWv60rDACzjR,715,700.1666667,784,2247770698
5/22/2020 8:45,4136001,9kRcWv60rDACzjR,746.7928571,730.9571429,964.2857143,2247770878
5/22/2020 9:00,4136001,9kRcWv60rDACzjR,225.8466667,221.0066667,1111.333333,2247771025
5/22/2020 9:15,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 9:30,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 9:45,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 10:00,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 10:15,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 10:30,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 10:45,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 11:00,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 11:15,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 11:30,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 11:45,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 12:00,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 12:15,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 12:30,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 12:45,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 13:00,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 13:15,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 13:30,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 13:45,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 14:00,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 14:15,4136001,9kRcWv60rDACzjR,0,0,1121,2247771035
5/22/2020 14:30,4136001,9kRcWv60rDACzjR,276.4066667,270.22,1129.733333,2247771044
5/22/2020 14:45,4136001,9kRcWv60rDACzjR,999.2066667,977.0333333,1315.133333,2247771229
5/22/2020 15:00,4136001,9kRcWv60rDACzjR,944.9733333,924.2466667,1557.133333,2247771471
5/22/2020 15:15,4136001,9kRcWv60rDACzjR,884.1571429,865.0571429,1774.285714,2247771688
5/22/2020 15:30,4136001,9kRcWv60rDACzjR,833.28,815.5066667,1981.933333,2247771896
5/22/2020 15:45,4136001,9kRcWv60rDACzjR,763.7333333,747.6933333,2179.8,2247772094
5/22/2020 16:00,4136001,9kRcWv60rDACzjR,691.3,677.0533333,2360.733333,2247772275
5/22/2020 16:15,4136001,9kRcWv60rDACzjR,610.8066667,598.46,2523.266667,2247772437
5/22/2020 16:30,4136001,9kRcWv60rDACzjR,533.5857143,523.0214286,2659.857143,2247772574
5/22/2020 16:45,4136001,9kRcWv60rDACzjR,447.8533333,439.5733333,2778.666667,2247772693
5/22/2020 17:00,4136001,9kRcWv60rDACzjR,363.7,357.4733333,2879.933333,2247772794
5/22/2020 17:15,4136001,9kRcWv60rDACzjR,279.0466667,273.84,2959.2,2247772873
5/22/2020 17:30,4136001,9kRcWv60rDACzjR,199.8933333,195.9733333,3019.733333,2247772934
5/22/2020 17:45,4136001,9kRcWv60rDACzjR,133.0785714,129.6714286,3059.571429,2247772974
5/22/2020 18:00,4136001,9kRcWv60rDACzjR,48.08666667,46.53333333,3081.266667,2247772995
5/22/2020 18:15,4136001,9kRcWv60rDACzjR,14.24,13.72666667,3087.866667,2247773002
5/22/2020 18:30,4136001,9kRcWv60rDACzjR,1.08,1.04,3090,2247773004
5/22/2020 18:45,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 19:00,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 19:15,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 19:30,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 19:45,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 20:00,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 20:15,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 20:30,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 20:45,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 21:00,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 21:15,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 21:30,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 21:45,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 22:00,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 22:15,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 22:30,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 22:45,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 23:00,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 23:15,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 23:30,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/22/2020 23:45,4136001,9kRcWv60rDACzjR,0,0,3090,2247773004
5/23/2020 0:00,4136001,9kRcWv60rDACzjR,0,0,1030,2247773004
5/23/2020 0:15,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 0:30,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 0:45,4136001,9kRcWv60rDACzjR,0,0,0,2097921470
5/23/2020 1:00,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 1:15,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 1:30,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 1:45,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 2:00,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 2:15,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 2:30,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 2:45,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 3:00,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 3:15,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 3:30,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 3:45,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 4:00,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 4:15,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 4:30,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 4:45,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 5:00,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 5:15,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 5:30,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 5:45,4136001,9kRcWv60rDACzjR,0,0,0,2247773004
5/23/2020 6:00,4136001,9kRcWv60rDACzjR,17.90666667,17.3,1.4,2247773005
5/23/2020 6:15,4136001,9kRcWv60rDACzjR,49.07333333,47.47333333,9.2,2247773013
5/23/2020 6:30,4136001,9kRcWv60rDACzjR,92.08,89.43333333,26,2247773030
5/23/2020 6:45,4136001,9kRcWv60rDACzjR,146.4866667,142.9866667,55.2,2247773059
5/23/2020 7:00,4136001,9kRcWv60rDACzjR,211.1714286,207.0142857,97.35714286,2247773101
5/23/2020 7:15,4136001,9kRcWv60rDACzjR,285.9733333,280.7066667,156.4666667,2247773160
5/23/2020 7:30,4136001,9kRcWv60rDACzjR,370.8466667,364.4933333,238.6,2247773243
5/23/2020 7:45,4136001,9kRcWv60rDACzjR,456.6133333,448.1066667,339.8,2247773344
5/23/2020 8:00,4136001,9kRcWv60rDACzjR,543.46,532.66,465.3333333,2247773469
5/23/2020 8:15,4136001,9kRcWv60rDACzjR,632.8533333,620,610.2,2247773614
5/23/2020 8:30,4136001,9kRcWv60rDACzjR,711.4785714,696.7357143,768.9285714,2247773773
5/23/2020 8:45,4136001,9kRcWv60rDACzjR,785.32,768.74,948,2247773952
5/23/2020 9:00,4136001,9kRcWv60rDACzjR,852.62,834.3466667,1151.533333,2247774156
5/23/2020 9:15,4136001,9kRcWv60rDACzjR,916.94,896.9733333,1369.2,2247774373
5/23/2020 9:30,4136001,9kRcWv60rDACzjR,976.4666667,954.9,1600.133333,2247774604
5/23/2020 9:45,4136001,9kRcWv60rDACzjR,1029.046667,1006.033333,1850.133333,2247774854
5/23/2020 10:00,4136001,9kRcWv60rDACzjR,1077.606667,1053.233333,2111.266667,2247775115
5/23/2020 10:15,4136001,9kRcWv60rDACzjR,626.0285714,611.8142857,2346.928571,2247775351
5/23/2020 10:30,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 10:45,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 11:00,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 11:15,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 11:30,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 11:45,4136001,9kRcWv60rDACzjR,0,0,2230.666667,2097923701
5/23/2020 12:00,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 12:15,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 12:30,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 12:45,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 13:00,4136001,9kRcWv60rDACzjR,0,0,2230.666667,2097923701
5/23/2020 13:15,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 13:30,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 13:45,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 14:00,4136001,9kRcWv60rDACzjR,0,0,2390,2247775394
5/23/2020 14:15,4136001,9kRcWv60rDACzjR,280.8666667,274.5466667,2396.933333,2247775401
5/23/2020 14:30,4136001,9kRcWv60rDACzjR,1035.7,1012.492857,2576,2247775580
5/23/2020 14:45,4136001,9kRcWv60rDACzjR,987.86,965.9666667,2817.933333,2247775822
5/23/2020 15:00,4136001,9kRcWv60rDACzjR,917.8266667,897.8266667,3050.6,2247776055
5/23/2020 15:15,4136001,9kRcWv60rDACzjR,861.6066667,843.0933333,3274.266667,2247776278
5/23/2020 15:30,4136001,9kRcWv60rDACzjR,804.3666667,787.3266667,3480.333333,2247776484
5/23/2020 15:45,4136001,9kRcWv60rDACzjR,746.2142857,730.6214286,3665.642857,2247776670
5/23/2020 16:00,4136001,9kRcWv60rDACzjR,656.2333333,642.8133333,3837,2247776841
5/23/2020 16:15,4136001,9kRcWv60rDACzjR,585.4466667,573.7,3988.666667,2247776993
5/23/2020 16:30,4136001,9kRcWv60rDACzjR,505.2066667,495.28,4126.2,2247777130
5/23/2020 16:45,4136001,9kRcWv60rDACzjR,419.6466667,412.2133333,4240.866667,2247777245
5/23/2020 17:00,4136001,9kRcWv60rDACzjR,339.1571429,333.4071429,4334.071429,2247777338
5/23/2020 17:15,4136001,9kRcWv60rDACzjR,261.86,256.8,4405.8,2247777410
5/23/2020 17:30,4136001,9kRcWv60rDACzjR,188.3866667,184.6733333,4461.733333,2247777466
5/23/2020 17:45,4136001,9kRcWv60rDACzjR,126.4466667,123.0466667,4501.2,2247777505
5/23/2020 18:00,4136001,9kRcWv60rDACzjR,76.38,74.07333333,4525.733333,2247777530
5/23/2020 18:15,4136001,9kRcWv60rDACzjR,34.03571429,32.89285714,4539.214286,2247777543
5/23/2020 18:30,4136001,9kRcWv60rDACzjR,3.8,3.673333333,4542.933333,2247777547
5/23/2020 18:45,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 19:00,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 19:15,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 19:30,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 19:45,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 20:00,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 20:15,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 20:30,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 20:45,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 21:00,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 21:15,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 21:30,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 21:45,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 22:00,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 22:15,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 22:30,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 22:45,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 23:00,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 23:15,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 23:30,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/23/2020 23:45,4136001,9kRcWv60rDACzjR,0,0,4543,2247777547
5/24/2020 0:00,4136001,9kRcWv60rDACzjR,0,0,1622.5,2247777547
5/24/2020 0:15,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 0:30,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 0:45,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 1:00,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 1:15,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 1:30,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 1:45,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 2:00,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 2:15,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 2:30,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 2:45,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 3:00,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 3:15,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 3:30,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 3:45,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 4:00,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 4:15,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 4:30,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 4:45,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 5:00,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 5:15,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 5:30,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 5:45,4136001,9kRcWv60rDACzjR,0,0,0,2247777547
5/24/2020 6:00,4136001,9kRcWv60rDACzjR,14.35,13.84285714,1.357142857,2247777548
5/24/2020 6:15,4136001,9kRcWv60rDACzjR,46.12666667,44.63333333,8.133333333,2247777555
5/24/2020 6:30,4136001,9kRcWv60rDACzjR,93.62666667,90.94,25.06666667,2247777572
5/24/2020 6:45,4136001,9kRcWv60rDACzjR,146.1466667,142.6266667,54.46666667,2247777601
5/24/2020 7:00,4136001,9kRcWv60rDACzjR,196.1714286,192.3214286,94.5,2247777641
5/24/2020 7:15,4136001,9kRcWv60rDACzjR,255.6533333,250.7133333,148.9333333,2247777696
5/24/2020 7:30,4136001,9kRcWv60rDACzjR,338.3,332.5266667,222,2247777769
5/24/2020 7:45,4136001,9kRcWv60rDACzjR,426.5733333,418.8866667,316.2666667,2247777863
5/24/2020 8:00,4136001,9kRcWv60rDACzjR,517.0466667,506.8733333,434.4666667,2247777981
5/24/2020 8:15,4136001,9kRcWv60rDACzjR,598.1642857,586.1428571,566.7857143,2247778114
5/24/2020 8:30,4136001,9kRcWv60rDACzjR,672.46,658.66,720.5333333,2247778268
5/24/2020 8:45,4136001,9kRcWv60rDACzjR,743.7,728.1533333,895.4,2247778442
5/24/2020 9:00,4136001,9kRcWv60rDACzjR,815.96,798.6133333,1088.333333,2247778635
5/24/2020 9:15,4136001,9kRcWv60rDACzjR,881.5733333,862.5133333,1299.266667,2247778846
5/24/2020 9:30,4136001,9kRcWv60rDACzjR,936.6214286,916.1214286,1514.857143,2247779062
5/24/2020 9:45,4136001,9kRcWv60rDACzjR,1003.14,980.8333333,1750.466667,2247779297
5/24/2020 10:00,4136001,9kRcWv60rDACzjR,1048.26,1024.706667,2002.466667,2247779549
5/24/2020 10:15,4136001,9kRcWv60rDACzjR,1094.2,1069.36,2264.6,2247779812
5/24/2020 10:30,4136001,9kRcWv60rDACzjR,1130.76,1104.486667,2543.066667,2247780090
5/24/2020 10:45,4136001,9kRcWv60rDACzjR,1167.933333,1139.273333,2825.533333,2247780373
5/24/2020 11:00,4136001,9kRcWv60rDACzjR,1203.464286,1173.378571,3110.357143,2247780657
5/24/2020 11:15,4136001,9kRcWv60rDACzjR,1223.153333,1192.56,3400.066667,2247780947
5/24/2020 11:30,4136001,9kRcWv60rDACzjR,1224.553333,1193.946667,3699.333333,2247781246
5/24/2020 11:45,4136001,9kRcWv60rDACzjR,1240.053333,1209.086667,4004.8,2247781552
5/24/2020 12:00,4136001,9kRcWv60rDACzjR,1241.613333,1210.58,4311.4,2247781858
5/24/2020 12:15,4136001,9kRcWv60rDACzjR,1245.892857,1214.735714,4605.214286,2247782152
5/24/2020 12:30,4136001,9kRcWv60rDACzjR,1241.173333,1210.133333,4907.666667,2247782455
5/24/2020 12:45,4136001,9kRcWv60rDACzjR,1221.853333,1191.293333,5208.6,2247782756
5/24/2020 13:00,4136001,9kRcWv60rDACzjR,1214.06,1183.713333,5508.933333,2247783056
5/24/2020 13:15,4136001,9kRcWv60rDACzjR,1194.326667,1164.466667,5809.4,2247783356
5/24/2020 13:30,4136001,9kRcWv60rDACzjR,1162.428571,1134.114286,6086.714286,2247783634
5/24/2020 13:45,4136001,9kRcWv60rDACzjR,1131.186667,1104.913333,6364.8,2247783912
5/24/2020 14:00,4136001,9kRcWv60rDACzjR,1100.013333,1075,6640.2,2247784187
5/24/2020 14:15,4136001,9kRcWv60rDACzjR,1060.5,1036.593333,6906.733333,2247784454
5/24/2020 14:30,4136001,9kRcWv60rDACzjR,1008.22,985.76,7163.6,2247784711
5/24/2020 14:45,4136001,9kRcWv60rDACzjR,961.5928571,940.4142857,7398.928571,2247784946
5/24/2020 15:00,4136001,9kRcWv60rDACzjR,909.2,889.44,7626.066667,2247785173
5/24/2020 15:15,4136001,9kRcWv60rDACzjR,842.5466667,824.5266667,7842.4,2247785389
5/24/2020 15:30,4136001,9kRcWv60rDACzjR,783.9133333,767.36,8044.6,2247785592
5/24/2020 15:45,4136001,9kRcWv60rDACzjR,710.9466667,696.2,8231.533333,2247785779
5/24/2020 16:00,4136001,9kRcWv60rDACzjR,645.2857143,632.15,8392.142857,2247785939
5/24/2020 16:15,4136001,9kRcWv60rDACzjR,569.1466667,557.7733333,8540.266667,2247786087
5/24/2020 16:30,4136001,9kRcWv60rDACzjR,494.7666667,485.12,8671.866667,2247786219
5/24/2020 16:45,4136001,9kRcWv60rDACzjR,409.5,402.3133333,8784.4,2247786331
5/24/2020 17:00,4136001,9kRcWv60rDACzjR,331.2066667,325.52,8877.2,2247786424
5/24/2020 17:15,4136001,9kRcWv60rDACzjR,251.54,246.66,8949.4,2247786496
5/24/2020 17:30,4136001,9kRcWv60rDACzjR,183.7428571,180.1071429,9001.571429,2247786549
5/24/2020 17:45,4136001,9kRcWv60rDACzjR,125.82,122.4266667,9039.066667,2247786586
5/24/2020 18:00,4136001,9kRcWv60rDACzjR,75.93333333,73.63333333,9063.333333,2247786610
5/24/2020 18:15,4136001,9kRcWv60rDACzjR,40.49333333,39.14,9077.733333,2247786625
5/24/2020 18:30,4136001,9kRcWv60rDACzjR,13.72666667,13.24,9084.266667,2247786631
5/24/2020 18:45,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 19:00,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 19:15,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 19:30,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 19:45,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 20:00,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 20:15,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 20:30,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 20:45,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 21:00,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 21:15,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 21:30,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 21:45,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 22:00,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 22:15,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 22:30,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 22:45,4136001,9kRcWv60rDACzjR,0,0,8436.071429,2087230444
5/24/2020 23:00,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 23:15,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 23:30,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/24/2020 23:45,4136001,9kRcWv60rDACzjR,0,0,9085,2247786632
5/25/2020 0:00,4136001,9kRcWv60rDACzjR,0,0,3244.642857,2247786632
5/25/2020 0:15,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 0:30,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 0:45,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 1:00,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 1:15,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 1:30,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 1:45,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 2:00,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 2:15,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 2:30,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 2:45,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 3:00,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 3:15,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 3:30,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 3:45,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 4:00,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 4:15,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 4:30,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 4:45,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 5:00,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 5:15,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
5/25/2020 5:30,4136001,9kRcWv60rDACzjR,0,0,0,2247786632
